,season_id,game_type_id,game_id,player_team,opponent_team,home_road,game_date,player_id,goals,assists,games_started,decision,shots_against,goals_against,save_perc,so,pim,toi
533,20232024,2,2023020129,CGY,EDM,R,2023-10-29,8474593,0,1,1,L,34,2,0.941176,0,0,57:31
534,20232024,2,2023020109,CGY,STL,H,2023-10-26,8474593,0,0,1,L,39,1,0.974359,0,0,60:00
535,20232024,2,2023020096,CGY,NYR,H,2023-10-24,8474593,0,0,1,L,30,4,0.866667,0,0,59:23
536,20232024,2,2023020063,CGY,CBJ,R,2023-10-20,8474593,0,0,1,L,24,6,0.75,0,0,60:00
537,20232024,2,2023020039,CGY,WSH,R,2023-10-16,8474593,0,0,1,O,27,2,0.925926,0,0,60:00
538,20232024,2,2023020025,CGY,PIT,R,2023-10-14,8474593,0,0,1,L,29,2,0.931034,0,12,59:50
539,20232024,2,2023020007,CGY,WPG,H,2023-10-11,8474593,0,0,1,W,26,4,0.846154,0,0,60:00
540,20232024,2,2023021039,CGY,COL,H,2024-03-12,8478435,0,0,1,L,37,5,0.864865,0,0,59:49
541,20232024,2,2023021024,CGY,CAR,R,2024-03-10,8478435,0,0,1,L,33,5,0.848485,0,0,60:00
542,20232024,2,2023020912,CGY,EDM,R,2024-02-24,8478435,0,0,1,W,31,3,0.903226,0,0,61:43
543,20232024,2,2023020852,CGY,DET,H,2024-02-17,8478435,0,0,0,NaN,31,3,0.903226,0,0,59:00
544,20232024,2,2023020714,CGY,EDM,H,2024-01-20,8478435,0,0,1,L,41,5,0.878049,0,0,59:22
545,20232024,2,2023020697,CGY,TOR,H,2024-01-18,8478435,0,0,1,L,42,2,0.952381,0,0,59:54
546,20232024,2,2023020687,CGY,ARI,H,2024-01-16,8478435,0,0,1,W,38,4,0.894737,0,0,57:43
547,20232024,2,2023020617,CGY,CHI,R,2024-01-07,8478435,0,0,1,L,35,4,0.885714,0,0,61:53
548,20232024,2,2023020595,CGY,NSH,R,2024-01-04,8478435,0,0,1,W,25,2,0.92,0,0,57:33
549,20232024,2,2023020471,CGY,TBL,H,2023-12-16,8478435,0,0,1,W,31,1,0.967742,0,0,57:42
550,20232024,2,2023020450,CGY,MIN,R,2023-12-14,8478435,0,0,1,O,33,2,0.939394,0,0,59:15
551,20232024,2,2023020431,CGY,COL,R,2023-12-11,8478435,0,0,1,L,29,2,0.931034,0,0,58:11
552,20232024,2,2023020385,CGY,MIN,H,2023-12-05,8478435,0,0,1,L,30,3,0.9,0,0,60:22
553,20232024,2,2023020325,CGY,VGK,H,2023-11-27,8478435,0,0,1,W,38,1,0.973684,0,0,65:00
554,20232024,2,2023020313,CGY,COL,R,2023-11-25,8478435,0,0,1,L,29,2,0.931034,0,0,58:11
555,20232024,2,2023020277,CGY,SEA,R,2023-11-20,8478435,0,0,1,W,28,2,0.928571,0,0,59:08
556,20232024,2,2023020207,CGY,TOR,R,2023-11-10,8478435,0,0,1,O,15,2,0.866667,0,0,57:40
557,20232024,2,2023020170,CGY,SEA,R,2023-11-04,8478435,0,0,1,W,30,3,0.9,0,0,59:57
558,20232024,2,2023020080,CGY,DET,R,2023-10-22,8478435,0,0,1,L,32,4,0.875,0,0,60:00
559,20232024,2,2023020051,CGY,BUF,R,2023-10-19,8478435,0,0,1,W,31,6,0.806452,0,0,44:46
560,20232024,2,2023021301,CHI,VGK,R,2024-04-16,8475852,0,0,1,L,35,5,0.857143,0,0,64:52
561,20232024,2,2023021285,CHI,CAR,H,2024-04-14,8475852,0,0,1,L,38,1,0.973684,0,0,62:15
562,20232024,2,2023021252,CHI,STL,R,2024-04-10,8475852,0,0,1,L,27,4,0.851852,0,0,57:59
563,20232024,2,2023021220,CHI,DAL,H,2024-04-06,8475852,0,0,1,W,37,2,0.945946,0,0,59:52
564,20232024,2,2023021192,CHI,NYI,R,2024-04-02,8475852,0,0,1,L,27,4,0.851852,0,0,58:00
565,20232024,2,2023021153,CHI,OTT,R,2024-03-28,8475852,0,0,1,L,29,4,0.862069,0,0,60:00
566,20232024,2,2023021143,CHI,CGY,H,2024-03-26,8475852,0,0,1,W,39,1,0.974359,0,0,60:00
567,20232024,2,2023021122,CHI,SJS,R,2024-03-23,8475852,0,0,1,W,37,0,1.0,1,0,59:53
568,20232024,2,2023021092,CHI,LAK,R,2024-03-19,8475852,0,0,1,L,34,4,0.882353,0,0,59:47
569,20232024,2,2023021076,CHI,SJS,H,2024-03-17,8475852,0,0,1,W,29,5,0.827586,0,0,59:42
570,20232024,2,2023021058,CHI,LAK,H,2024-03-15,8475852,0,0,0,NaN,36,3,0.916667,0,0,59:53
571,20232024,2,2023021038,CHI,ANA,H,2024-03-12,8475852,0,0,1,W,18,5,0.722222,0,0,32:16
572,20232024,2,2023021017,CHI,WSH,R,2024-03-09,8475852,0,0,1,L,20,3,0.85,0,0,57:47
573,20232024,2,2023020979,CHI,COL,R,2024-03-04,8475852,0,0,1,L,31,3,0.903226,0,0,58:45
574,20232024,2,2023020949,CHI,COL,H,2024-02-29,8475852,0,0,1,L,33,3,0.909091,0,0,59:34
575,20232024,2,2023020920,CHI,DET,H,2024-02-25,8475852,0,0,1,O,40,2,0.95,0,0,60:00
576,20232024,2,2023020901,CHI,WPG,H,2024-02-23,8475852,0,0,1,O,21,3,0.857143,0,0,62:16
577,20232024,2,2023020874,CHI,CAR,R,2024-02-19,8475852,0,0,1,L,43,3,0.930233,0,0,59:26
578,20232024,2,2023020851,CHI,OTT,H,2024-02-17,8475852,0,0,1,W,41,4,0.902439,0,0,60:00
579,20232024,2,2023020832,CHI,VAN,H,2024-02-13,8475852,0,0,1,L,36,3,0.916667,0,0,58:06
580,20232024,2,2023020802,CHI,NYR,H,2024-02-09,8475852,0,0,1,O,41,2,0.95122,0,0,60:00
581,20232024,2,2023020793,CHI,MIN,H,2024-02-07,8475852,0,0,1,L,35,5,0.857143,0,0,60:06
582,20232024,2,2023020771,CHI,CGY,R,2024-01-27,8475852,0,0,1,L,40,5,0.875,0,0,60:00
583,20232024,2,2023020754,CHI,EDM,R,2024-01-25,8475852,0,0,1,L,37,4,0.891892,0,0,60:00
584,20232024,2,2023020728,CHI,VAN,R,2024-01-22,8475852,0,0,1,L,31,1,0.967742,0,0,60:00
585,20232024,2,2023020705,CHI,NYI,H,2024-01-19,8475852,0,0,1,W,25,4,0.84,0,0,60:00
586,20232024,2,2023020686,CHI,SJS,H,2024-01-16,8475852,0,0,1,W,14,4,0.714286,0,0,14:19
587,20232024,2,2023020664,CHI,DAL,H,2024-01-13,8475852,0,0,1,L,36,4,0.888889,0,0,60:00
588,20232024,2,2023020648,CHI,WPG,R,2024-01-11,8475852,0,0,1,L,39,2,0.948718,0,0,60:00
589,20232024,2,2023020632,CHI,EDM,H,2024-01-09,8475852,0,0,1,L,30,4,0.866667,0,0,59:43
590,20232024,2,2023020617,CHI,CGY,H,2024-01-07,8475852,0,0,1,W,33,3,0.909091,0,0,58:07
591,20232024,2,2023020591,CHI,NYR,R,2024-01-04,8475852,0,0,1,L,26,3,0.884615,0,0,59:30
592,20232024,2,2023020572,CHI,DAL,R,2023-12-31,8475852,0,0,1,L,28,6,0.821429,0,0,60:00
593,20232024,2,2023020551,CHI,DAL,R,2023-12-29,8475852,0,0,1,O,31,3,0.903226,0,0,60:00
594,20232024,2,2023020538,CHI,WPG,H,2023-12-27,8475852,0,0,1,W,31,3,0.903226,0,0,58:16
595,20232024,2,2023020513,CHI,MTL,H,2023-12-22,8475852,0,0,1,L,35,2,0.942857,0,0,59:11
596,20232024,2,2023020492,CHI,COL,H,2023-12-19,8475852,0,0,1,W,41,6,0.853659,0,0,59:22
597,20232024,2,2023020474,CHI,VAN,H,2023-12-17,8475852,0,0,1,L,24,7,0.708333,0,0,43:28
598,20232024,2,2023020453,CHI,SEA,R,2023-12-14,8475852,0,0,0,NaN,27,4,0.851852,0,0,58:32
599,20232024,2,2023020437,CHI,EDM,R,2023-12-12,8475852,0,0,1,L,30,3,0.9,0,0,65:00
600,20232024,2,2023020416,CHI,STL,H,2023-12-09,8475852,0,0,1,W,28,3,0.892857,0,0,58:13
601,20232024,2,2023020399,CHI,ANA,H,2023-12-07,8475852,0,0,1,W,28,4,0.857143,0,0,59:12
602,20232024,2,2023020369,CHI,MIN,R,2023-12-03,8475852,0,0,1,L,37,3,0.918919,0,0,64:30
603,20232024,2,2023020342,CHI,DET,R,2023-11-30,8475852,0,0,1,L,30,3,0.9,0,0,58:08
604,20232024,2,2023020333,CHI,SEA,H,2023-11-28,8475852,0,0,1,W,31,4,0.870968,0,0,57:56
605,20232024,2,2023020280,CHI,CBJ,R,2023-11-22,8475852,0,0,1,L,40,3,0.925,0,0,57:53
606,20232024,2,2023020270,CHI,BUF,H,2023-11-19,8475852,0,0,1,L,22,7,0.681818,0,0,35:26
607,20232024,2,2023020246,CHI,TBL,H,2023-11-16,8475852,0,0,1,L,24,5,0.791667,0,0,60:00
608,20232024,2,2023020198,CHI,TBL,R,2023-11-09,8475852,0,0,1,W,36,1,0.972222,0,0,60:00
609,20232024,2,2023020168,CHI,FLA,H,2023-11-04,8475852,0,0,1,W,32,2,0.9375,0,0,59:11
610,20232024,2,2023020137,CHI,ARI,R,2023-10-30,8475852,0,0,0,NaN,26,1,0.961538,0,0,60:00
611,20232024,2,2023020111,CHI,VGK,R,2023-10-27,8475852,0,0,1,W,46,2,0.956522,0,0,60:00
612,20232024,2,2023020092,CHI,BOS,H,2023-10-24,8475852,0,0,1,L,24,3,0.875,0,0,58:29
613,20232024,2,2023020061,CHI,COL,R,2023-10-19,8475852,0,0,1,L,22,0,1.0,0,0,39:00
614,20232024,2,2023020024,CHI,MTL,R,2023-10-14,8475852,0,0,1,L,27,2,0.925926,0,0,59:19
615,20232024,2,2023020002,CHI,PIT,R,2023-10-10,8475852,0,0,1,W,33,3,0.909091,0,0,59:42
616,20232024,2,2023021312,CHI,LAK,R,2024-04-18,8482821,0,0,1,O,27,2,0.925926,0,0,59:57
617,20232024,2,2023021266,CHI,NSH,H,2024-04-12,8482821,0,0,1,L,37,0,1.0,1,0,59:55
618,20232024,2,2023021252,CHI,STL,R,2024-04-10,8482821,0,0,0,NaN,24,0,1.0,1,0,60:00
619,20232024,2,2023021229,CHI,MIN,H,2024-04-07,8482821,0,0,1,L,30,2,0.933333,0,0,63:42
620,20232024,2,2023021173,CHI,PHI,R,2024-03-30,8482821,0,0,1,W,37,4,0.891892,0,0,57:38
621,20232024,2,2023021105,CHI,ANA,R,2024-03-21,8482821,0,0,1,L,30,4,0.866667,0,0,58:40
622,20232024,2,2023021058,CHI,LAK,H,2024-03-15,8482821,0,0,1,L,40,4,0.9,0,0,60:00
623,20232024,2,2023021025,CHI,ARI,H,2024-03-10,8482821,0,0,1,W,30,4,0.866667,0,0,61:23
624,20232024,2,2023020987,CHI,ARI,R,2024-03-05,8482821,0,0,1,W,15,4,0.733333,0,0,15:17
625,20232024,2,2023020965,CHI,CBJ,H,2024-03-02,8482821,0,0,1,L,22,2,0.909091,0,0,60:00
626,20232024,2,2023020885,CHI,PHI,H,2024-02-21,8482821,0,0,1,L,36,6,0.833333,0,0,56:45
627,20232024,2,2023020845,CHI,PIT,H,2024-02-15,8482821,0,0,1,L,47,6,0.87234,0,0,60:00
628,20232024,2,2023020743,CHI,SEA,R,2024-01-24,8482821,0,0,1,L,25,2,0.92,0,0,65:00
629,20232024,2,2023020691,CHI,BUF,R,2024-01-18,8482821,0,0,1,L,34,4,0.882353,0,0,60:54
630,20232024,2,2023020602,CHI,NJD,R,2024-01-05,8482821,0,0,1,L,24,1,0.958333,0,0,60:00
631,20232024,2,2023020579,CHI,NSH,R,2024-01-02,8482821,0,0,1,L,34,2,0.941176,0,0,64:59
632,20232024,2,2023020572,CHI,DAL,R,2023-12-31,8482821,0,0,0,NaN,21,3,0.857143,0,0,59:45
633,20232024,2,2023020524,CHI,STL,R,2023-12-23,8482821,0,0,1,L,30,1,0.966667,0,0,62:32
634,20232024,2,2023020453,CHI,SEA,R,2023-12-14,8482821,0,0,1,L,29,2,0.931034,0,0,60:00
635,20232024,2,2023020422,CHI,WSH,H,2023-12-10,8482821,0,0,1,L,34,4,0.882353,0,0,58:38
636,20232024,2,2023020384,CHI,NSH,H,2023-12-05,8482821,0,0,1,O,34,1,0.970588,0,0,60:00
637,20232024,2,2023020357,CHI,WPG,R,2023-12-02,8482821,0,0,1,L,30,4,0.866667,0,0,58:13
638,20232024,2,2023020317,CHI,STL,H,2023-11-26,8482821,0,0,1,L,25,1,0.96,0,0,59:47
639,20232024,2,2023020295,CHI,TOR,H,2023-11-24,8482821,0,0,1,W,30,3,0.9,0,0,60:00
640,20232024,2,2023020280,CHI,CBJ,R,2023-11-22,8482821,0,0,0,NaN,27,3,0.888889,0,0,60:00
641,20232024,2,2023020256,CHI,NSH,R,2023-11-18,8482821,0,0,1,L,41,4,0.902439,0,0,60:00
642,20232024,2,2023020222,CHI,FLA,R,2023-11-12,8482821,0,0,1,L,27,4,0.851852,0,0,57:08
643,20232024,2,2023020174,CHI,NJD,H,2023-11-05,8482821,0,0,1,L,29,2,0.931034,0,0,61:48
644,20232024,2,2023020137,CHI,ARI,R,2023-10-30,8482821,0,0,1,L,27,1,0.962963,0,0,59:30
645,20232024,2,2023020071,CHI,VGK,H,2023-10-21,8482821,0,0,1,L,25,2,0.92,0,0,60:00
646,20232024,2,2023020038,CHI,TOR,R,2023-10-16,8482821,0,0,1,W,40,4,0.9,0,0,60:00
647,20232024,2,2023020006,CHI,BOS,R,2023-10-11,8482821,0,0,1,L,30,4,0.866667,0,0,58:37
648,20232024,2,2023021310,COL,EDM,H,2024-04-18,8481020,0,0,1,W,34,4,0.882353,0,0,58:08
649,20232024,2,2023021272,COL,WPG,H,2024-04-13,8481020,0,0,0,NaN,29,3,0.896552,0,0,59:34
650,20232024,2,2023021207,COL,MIN,R,2024-04-04,8481020,0,0,1,W,25,0,1.0,1,0,60:00
651,20232024,2,2023021181,COL,CBJ,R,2024-04-01,8481020,0,0,1,L,26,3,0.884615,0,0,65:00
652,20232024,2,2023021169,COL,NSH,H,2024-03-30,8481020,0,0,0,W,15,3,0.8,0,0,30:55
653,20232024,2,2023021144,COL,MTL,H,2024-03-26,8481020,0,0,1,L,32,4,0.875,0,0,62:17
654,20232024,2,2023021089,COL,STL,R,2024-03-19,8481020,0,0,1,W,22,4,0.818182,0,0,60:28
655,20232024,2,2023021039,COL,CGY,R,2024-03-12,8481020,0,0,1,W,11,1,0.909091,0,0,59:48
656,20232024,2,2023020979,COL,CHI,H,2024-03-04,8481020,0,0,1,W,29,1,0.965517,0,0,60:00
657,20232024,2,2023020949,COL,CHI,R,2024-02-29,8481020,0,0,1,W,27,5,0.814815,0,0,64:40
658,20232024,2,2023020890,COL,DET,R,2024-02-22,8481020,0,0,1,O,25,1,0.96,0,0,60:00
659,20232024,2,2023020842,COL,TBL,R,2024-02-15,8481020,0,0,1,L,45,4,0.911111,0,0,59:22
660,20232024,2,2023020787,COL,NJD,R,2024-02-06,8481020,0,0,1,L,22,3,0.863636,0,0,58:15
661,20232024,2,2023020682,COL,OTT,R,2024-01-16,8481020,0,0,1,W,27,2,0.925926,0,0,60:00
662,20232024,2,2023021284,COL,VGK,R,2024-04-14,8480382,0,0,1,O,27,3,0.888889,0,0,58:56
663,20232024,2,2023021272,COL,WPG,H,2024-04-13,8480382,0,0,1,L,33,2,0.939394,0,0,60:00
664,20232024,2,2023021248,COL,MIN,H,2024-04-09,8480382,0,0,1,W,37,3,0.918919,0,0,58:28
665,20232024,2,2023021236,COL,DAL,H,2024-04-07,8480382,0,0,1,L,32,4,0.90625,0,0,64:39
666,20232024,2,2023021214,COL,EDM,R,2024-04-05,8480382,0,0,1,L,39,1,0.974359,0,0,59:55
667,20232024,2,2023021169,COL,NSH,H,2024-03-30,8480382,0,0,1,NaN,21,2,0.904762,0,0,60:00
668,20232024,2,2023021159,COL,NYR,H,2024-03-28,8480382,0,0,1,O,29,2,0.931034,0,0,60:00
669,20232024,2,2023021125,COL,PIT,H,2024-03-24,8480382,0,0,1,W,30,4,0.866667,0,0,59:14
670,20232024,2,2023021111,COL,CBJ,H,2024-03-22,8480382,0,0,1,W,28,3,0.892857,0,0,60:00
671,20232024,2,2023021070,COL,EDM,R,2024-03-16,8480382,0,0,1,W,17,2,0.882353,0,0,59:53
672,20232024,2,2023021044,COL,VAN,R,2024-03-13,8480382,0,0,1,W,19,1,0.947368,0,0,59:44
673,20232024,2,2023021006,COL,MIN,H,2024-03-08,8480382,0,0,1,W,28,6,0.785714,0,0,42:49
674,20232024,2,2023020991,COL,DET,H,2024-03-06,8480382,0,0,1,W,23,3,0.869565,0,0,60:00
675,20232024,2,2023020959,COL,NSH,R,2024-03-02,8480382,0,0,1,L,34,7,0.794118,0,0,60:00
676,20232024,2,2023020936,COL,DAL,H,2024-02-27,8480382,0,0,1,W,28,3,0.892857,0,0,59:13
677,20232024,2,2023020908,COL,TOR,H,2024-02-24,8480382,0,0,1,L,24,4,0.833333,0,0,51:55
678,20232024,2,2023020881,COL,VAN,H,2024-02-20,8480382,0,0,1,W,32,4,0.875,0,0,59:32
679,20232024,2,2023020864,COL,ARI,H,2024-02-18,8480382,0,0,1,W,27,4,0.851852,0,0,60:00
680,20232024,2,2023020828,COL,WSH,R,2024-02-13,8480382,0,0,1,W,18,0,1.0,1,0,60:00
681,20232024,2,2023020809,COL,FLA,R,2024-02-10,8480382,0,0,1,L,38,1,0.973684,0,0,60:00
682,20232024,2,2023020799,COL,CAR,R,2024-02-08,8480382,0,0,1,L,21,1,0.952381,0,0,64:12
683,20232024,2,2023020781,COL,NYR,R,2024-02-05,8480382,0,0,1,O,36,2,0.944444,0,0,60:00
684,20232024,2,2023020757,COL,LAK,H,2024-01-26,8480382,0,1,1,W,24,5,0.791667,0,0,56:16
685,20232024,2,2023020742,COL,WSH,H,2024-01-24,8480382,0,0,1,W,30,1,0.966667,0,0,60:00
686,20232024,2,2023020707,COL,PHI,R,2024-01-20,8480382,0,0,1,W,11,0,1.0,0,0,20:00
687,20232024,2,2023020692,COL,BOS,R,2024-01-18,8480382,0,0,1,L,34,5,0.852941,0,0,60:00
688,20232024,2,2023020678,COL,MTL,R,2024-01-15,8480382,0,0,1,L,37,3,0.918919,0,0,65:00
689,20232024,2,2023020662,COL,TOR,R,2024-01-13,8480382,0,0,1,W,30,1,0.966667,0,0,59:21
690,20232024,2,2023020637,COL,VGK,H,2024-01-10,8480382,0,0,1,W,22,4,0.818182,0,0,59:28
691,20232024,2,2023020624,COL,BOS,H,2024-01-08,8480382,0,0,1,W,28,1,0.964286,0,0,60:00
692,20232024,2,2023020606,COL,FLA,H,2024-01-06,8480382,0,0,0,L,23,0,1.0,1,0,60:00
693,20232024,2,2023020593,COL,DAL,R,2024-01-04,8480382,0,0,1,W,26,1,0.961538,0,0,65:00
694,20232024,2,2023020582,COL,NYI,H,2024-01-02,8480382,0,0,1,W,27,1,0.962963,0,0,59:50
695,20232024,2,2023020571,COL,SJS,H,2023-12-31,8480382,0,0,1,W,23,2,0.913043,0,0,58:54
696,20232024,2,2023020552,COL,STL,R,2023-12-29,8480382,0,0,1,W,21,2,0.904762,0,0,60:00
697,20232024,2,2023020537,COL,ARI,R,2023-12-27,8480382,0,0,1,O,38,4,0.894737,0,0,60:00
698,20232024,2,2023020525,COL,ARI,H,2023-12-23,8480382,0,0,1,W,35,0,1.0,1,0,59:25
699,20232024,2,2023020507,COL,OTT,H,2023-12-21,8480382,0,0,1,W,17,0,1.0,1,0,60:00
700,20232024,2,2023020492,COL,CHI,R,2023-12-19,8480382,0,0,1,L,28,1,0.964286,0,0,59:34
701,20232024,2,2023020477,COL,SJS,H,2023-12-17,8480382,0,0,1,W,28,2,0.928571,0,0,59:57
702,20232024,2,2023020431,COL,CGY,H,2023-12-11,8480382,0,0,1,NaN,22,2,0.909091,0,0,59:55
703,20232024,2,2023020402,COL,WPG,H,2023-12-07,8480382,0,0,1,L,25,2,0.92,0,0,59:35
704,20232024,2,2023020386,COL,ANA,H,2023-12-05,8480382,0,0,1,W,10,4,0.6,0,0,23:52
705,20232024,2,2023020373,COL,LAK,R,2023-12-03,8480382,0,0,1,L,30,4,0.866667,0,0,57:19
706,20232024,2,2023020350,COL,ARI,R,2023-11-30,8480382,0,0,1,O,27,2,0.925926,0,0,59:58
707,20232024,2,2023020324,COL,TBL,H,2023-11-27,8480382,0,0,1,W,20,6,0.7,0,0,61:49
708,20232024,2,2023020306,COL,MIN,R,2023-11-24,8480382,0,0,1,W,23,2,0.913043,0,0,64:55
709,20232024,2,2023020291,COL,VAN,H,2023-11-22,8480382,0,0,1,W,26,1,0.961538,0,0,60:00
710,20232024,2,2023020275,COL,NSH,R,2023-11-20,8480382,0,0,1,L,27,5,0.814815,0,0,60:00
711,20232024,2,2023020264,COL,DAL,R,2023-11-18,8480382,0,0,1,W,21,1,0.952381,0,0,59:41
712,20232024,2,2023020240,COL,ANA,H,2023-11-15,8480382,0,1,1,W,11,3,0.727273,0,0,28:56
713,20232024,2,2023020228,COL,SEA,R,2023-11-13,8480382,0,0,1,W,30,3,0.9,0,0,64:59
714,20232024,2,2023020219,COL,STL,H,2023-11-11,8480382,0,0,1,L,24,4,0.833333,0,0,60:30
715,20232024,2,2023020188,COL,NJD,H,2023-11-07,8480382,0,0,1,W,22,2,0.909091,0,0,40:00
716,20232024,2,2023020173,COL,VGK,R,2023-11-04,8480382,0,0,1,L,34,2,0.941176,0,0,60:00
717,20232024,2,2023020126,COL,BUF,R,2023-10-29,8480382,0,0,1,L,20,2,0.9,0,0,60:00
718,20232024,2,2023020105,COL,PIT,R,2023-10-26,8480382,0,0,1,L,48,1,0.979167,0,0,60:00
719,20232024,2,2023020090,COL,NYI,R,2023-10-24,8480382,0,0,1,W,28,4,0.857143,0,0,63:14
720,20232024,2,2023020076,COL,CAR,H,2023-10-21,8480382,0,0,1,W,21,3,0.857143,0,0,60:38
721,20232024,2,2023020061,COL,CHI,H,2023-10-19,8480382,0,0,1,W,34,4,0.882353,0,0,60:00
722,20232024,2,2023020046,COL,SEA,R,2023-10-17,8480382,0,0,1,W,43,5,0.883721,0,0,60:00
723,20232024,2,2023020030,COL,SJS,R,2023-10-14,8480382,0,0,1,W,32,1,0.96875,0,0,60:00
724,20232024,2,2023020008,COL,LAK,R,2023-10-11,8480382,0,0,1,W,21,1,0.952381,0,0,31:11
725,20232024,2,2023020606,COL,FLA,H,2024-01-06,8481031,0,0,1,NaN,36,4,0.888889,0,0,58:26
726,20232024,2,2023020467,COL,WPG,R,2023-12-16,8481031,0,0,1,L,30,3,0.9,0,0,59:45
727,20232024,2,2023020445,COL,BUF,H,2023-12-13,8481031,0,0,1,W,27,6,0.777778,0,0,60:00
728,20232024,2,2023020431,COL,CGY,H,2023-12-11,8481031,0,0,0,W,31,5,0.83871,0,0,58:13
729,20232024,2,2023020417,COL,PHI,H,2023-12-09,8481031,0,0,1,L,23,4,0.826087,0,0,59:53
730,20232024,2,2023020366,COL,ANA,R,2023-12-02,8481031,0,0,1,O,33,1,0.969697,0,0,60:00
731,20232024,2,2023020313,COL,CGY,H,2023-11-25,8481031,0,0,1,W,27,0,1.0,1,0,59:45
732,20232024,2,2023020219,COL,STL,H,2023-11-11,8481031,0,0,0,NaN,26,6,0.769231,0,0,58:18
733,20232024,2,2023020201,COL,SEA,H,2023-11-09,8481031,0,0,1,L,26,2,0.923077,0,0,61:57
734,20232024,2,2023020143,COL,STL,H,2023-11-01,8481031,0,0,1,W,37,5,0.864865,0,0,57:24
735,20232024,2,2023020105,COL,PIT,R,2023-10-26,8481031,0,0,0,NaN,26,3,0.884615,0,0,60:42
736,20232024,2,2023020623,DAL,MIN,R,2024-01-08,8483575,0,0,1,W,26,3,0.884615,0,0,60:00
737,20232024,2,2023021305,DAL,STL,H,2024-04-17,8479979,0,0,1,W,29,2,0.931034,0,2,60:00
738,20232024,2,2023021271,DAL,SEA,H,2024-04-13,8479979,0,0,1,W,29,3,0.896552,0,0,57:30
739,20232024,2,2023021262,DAL,WPG,H,2024-04-11,8479979,0,0,1,L,28,2,0.928571,0,0,55:53
740,20232024,2,2023021246,DAL,BUF,H,2024-04-09,8479979,0,0,1,W,47,3,0.93617,0,0,60:00
741,20232024,2,2023021236,DAL,COL,R,2024-04-07,8479979,0,0,1,W,25,3,0.88,0,0,59:34
742,20232024,2,2023021199,DAL,EDM,H,2024-04-03,8479979,0,0,1,W,39,1,0.974359,0,0,60:00
743,20232024,2,2023021179,DAL,SEA,R,2024-03-30,8479979,0,0,1,W,29,2,0.931034,0,0,60:00
744,20232024,2,2023021163,DAL,VAN,R,2024-03-28,8479979,0,0,1,W,34,2,0.941176,0,0,65:00
745,20232024,2,2023021130,DAL,ARI,R,2024-03-24,8479979,0,0,1,W,24,1,0.958333,0,0,65:00
746,20232024,2,2023021110,DAL,PIT,H,2024-03-22,8479979,0,0,1,W,17,3,0.823529,0,0,57:20
747,20232024,2,2023021096,DAL,ARI,H,2024-03-20,8479979,0,0,1,W,20,3,0.85,0,0,60:00
748,20232024,2,2023021053,DAL,NJD,H,2024-03-14,8479979,0,0,1,L,28,1,0.964286,0,0,59:42
749,20232024,2,2023021036,DAL,FLA,H,2024-03-12,8479979,0,0,1,L,25,1,0.96,0,0,60:00
750,20232024,2,2023021007,DAL,ANA,R,2024-03-08,8479979,0,0,1,W,28,3,0.892857,0,0,62:54
751,20232024,2,2023020989,DAL,SJS,R,2024-03-05,8479979,0,0,1,W,25,2,0.92,0,0,57:13
752,20232024,2,2023020966,DAL,SJS,H,2024-03-02,8479979,0,0,1,W,31,5,0.83871,0,0,57:06
753,20232024,2,2023020947,DAL,WPG,H,2024-02-29,8479979,0,0,1,W,28,3,0.892857,0,0,60:41
754,20232024,2,2023020936,DAL,COL,R,2024-02-27,8479979,0,0,1,L,31,2,0.935484,0,0,59:49
755,20232024,2,2023020907,DAL,CAR,R,2024-02-24,8479979,0,0,1,W,23,2,0.913043,0,0,58:33
756,20232024,2,2023020892,DAL,OTT,R,2024-02-22,8479979,0,0,1,L,22,4,0.818182,0,0,58:01
757,20232024,2,2023020867,DAL,BOS,R,2024-02-19,8479979,0,0,1,O,34,5,0.852941,0,0,63:40
758,20232024,2,2023020850,DAL,EDM,H,2024-02-17,8479979,0,0,1,O,18,4,0.777778,0,0,53:58
759,20232024,2,2023020847,DAL,NSH,R,2024-02-15,8479979,0,0,1,W,24,1,0.958333,0,0,60:00
760,20232024,2,2023020830,DAL,CAR,H,2024-02-13,8479979,0,0,1,W,29,4,0.862069,0,0,64:52
761,20232024,2,2023020806,DAL,MTL,R,2024-02-10,8479979,0,0,1,W,30,2,0.933333,0,0,58:08
762,20232024,2,2023020784,DAL,BUF,R,2024-02-06,8479979,0,0,1,W,21,2,0.904762,0,0,58:20
763,20232024,2,2023020760,DAL,WSH,H,2024-01-27,8479979,0,0,1,W,20,3,0.85,0,0,64:50
764,20232024,2,2023020751,DAL,ANA,H,2024-01-25,8479979,0,0,1,W,38,3,0.921053,0,0,61:05
765,20232024,2,2023020730,DAL,DET,R,2024-01-23,8479979,0,0,1,W,34,4,0.882353,0,0,60:37
766,20232024,2,2023020694,DAL,PHI,R,2024-01-18,8479979,0,0,1,L,27,2,0.925926,0,0,51:57
767,20232024,2,2023020684,DAL,LAK,H,2024-01-16,8479979,0,0,1,W,27,4,0.851852,0,0,65:00
768,20232024,2,2023020664,DAL,CHI,R,2024-01-13,8479979,0,0,0,W,36,4,0.888889,0,0,61:01
769,20232024,2,2023020651,DAL,NSH,H,2024-01-12,8479979,0,0,1,L,33,3,0.909091,0,0,59:48
770,20232024,2,2023020458,DAL,OTT,H,2023-12-15,8479979,0,0,1,NaN,33,2,0.939394,0,0,60:00
