,team_id,team_code,game_num,date,goals,pim,shots,pp_perc,ppg,pp_opp,fo_win,blocked,takeaways,giveaways,hits,home_away
463,21,COL,2022020464,2022-12-14T02:00:00Z,3,4,25,0.0,0.0,3.0,50.0,10,12,5,20,home
464,28,SJS,2022020465,2022-12-14T03:30:00Z,3,10,33,0.0,0.0,2.0,55.2,13,12,9,13,home
465,9,OTT,2022020466,2022-12-15T00:00:00Z,3,6,31,28.6,2.0,7.0,51.0,12,2,11,33,home
466,30,MIN,2022020467,2022-12-15T00:30:00Z,4,11,22,25.0,1.0,4.0,52.8,17,6,5,25,home
467,20,CGY,2022020468,2022-12-15T03:00:00Z,3,8,38,25.0,1.0,4.0,50.0,16,6,18,11,home
468,8,MTL,2022020469,2022-12-16T00:00:00Z,2,6,25,25.0,1.0,4.0,50.9,7,10,13,13,home
469,14,TBL,2022020470,2022-12-16T00:00:00Z,4,2,29,0.0,0.0,3.0,48.2,17,19,12,23,home
470,15,WSH,2022020471,2022-12-16T00:00:00Z,1,4,46,0.0,0.0,2.0,53.1,12,10,6,23,home
471,6,BOS,2022020472,2022-12-16T00:00:00Z,2,14,35,16.7,1.0,6.0,49.2,16,11,10,22,home
472,1,NJD,2022020473,2022-12-16T00:00:00Z,1,20,49,33.3,1.0,3.0,47.4,18,8,7,11,home
473,13,FLA,2022020474,2022-12-16T00:00:00Z,2,6,34,0.0,0.0,3.0,47.9,4,8,10,12,home
474,12,CAR,2022020475,2022-12-16T00:00:00Z,3,4,39,0.0,0.0,2.0,52.9,12,11,10,17,home
475,3,NYR,2022020476,2022-12-16T00:00:00Z,3,6,20,100.0,1.0,1.0,51.0,14,14,9,19,home
476,52,WPG,2022020477,2022-12-16T01:00:00Z,2,15,41,0.0,0.0,4.0,46.9,10,8,8,18,home
477,16,CHI,2022020478,2022-12-16T01:30:00Z,1,2,25,0.0,0.0,2.0,54.3,10,3,16,23,home
478,21,COL,2022020479,2022-12-16T02:00:00Z,2,4,41,0.0,0.0,2.0,69.6,4,9,5,24,home
479,22,EDM,2022020480,2022-12-16T02:00:00Z,3,8,27,40.0,2.0,5.0,47.4,14,20,19,14,home
480,30,MIN,2022020481,2022-12-17T01:00:00Z,4,12,22,50.0,1.0,2.0,39.3,12,6,5,20,home
481,20,CGY,2022020482,2022-12-17T02:00:00Z,2,4,43,0.0,0.0,3.0,47.0,8,14,17,14,home
482,53,ARI,2022020483,2022-12-17T02:30:00Z,5,12,29,0.0,0.0,5.0,48.4,17,2,10,35,home
483,6,BOS,2022020484,2022-12-17T18:00:00Z,4,12,39,66.7,2.0,3.0,70.4,12,9,7,19,home
484,17,DET,2022020485,2022-12-17T18:00:00Z,3,10,32,14.3,1.0,7.0,37.3,15,3,7,14,home
485,22,EDM,2022020486,2022-12-17T21:00:00Z,3,8,49,33.3,2.0,6.0,43.3,9,9,11,24,home
486,12,CAR,2022020487,2022-12-18T00:00:00Z,5,14,38,50.0,2.0,4.0,49.3,16,8,7,20,home
487,1,NJD,2022020488,2022-12-18T00:30:00Z,2,6,32,0.0,0.0,3.0,45.6,16,3,12,12,home
488,4,PHI,2022020489,2022-12-18T00:00:00Z,3,2,32,0.0,0.0,4.0,48.1,11,6,15,22,home
489,8,MTL,2022020490,2022-12-18T00:00:00Z,1,19,23,0.0,0.0,3.0,57.7,12,5,8,16,home
490,15,WSH,2022020491,2022-12-18T00:00:00Z,5,4,28,0.0,0.0,2.0,39.5,18,5,9,37,home
491,53,ARI,2022020492,2022-12-18T02:00:00Z,2,10,31,16.7,1.0,6.0,52.5,14,6,15,28,home
492,21,COL,2022020493,2022-12-18T02:00:00Z,3,4,30,33.3,1.0,3.0,46.2,18,11,7,17,home
493,54,VGK,2022020494,2022-12-18T03:00:00Z,2,4,38,66.7,2.0,3.0,59.3,13,10,13,14,home
494,23,VAN,2022020495,2022-12-18T03:00:00Z,1,4,23,33.3,1.0,3.0,58.0,5,6,6,38,home
495,26,LAK,2022020496,2022-12-18T03:30:00Z,2,6,41,25.0,1.0,4.0,49.2,17,2,5,26,home
496,30,MIN,2022020497,2022-12-18T19:00:00Z,4,6,23,0.0,0.0,3.0,49.0,19,6,6,16,home
497,12,CAR,2022020498,2022-12-18T22:00:00Z,3,10,29,0.0,0.0,3.0,53.7,10,20,14,18,home
498,16,CHI,2022020499,2022-12-19T00:30:00Z,1,2,30,0.0,0.0,1.0,60.0,7,8,12,24,home
499,55,SEA,2022020500,2022-12-19T01:00:00Z,3,8,34,0.0,0.0,2.0,58.0,12,10,9,22,home
0,28,SJS,2022020001,2022-10-07T18:00:00Z,1,13,31,0.0,0.0,4.0,54.5,23,3,8,22,away
1,18,NSH,2022020002,2022-10-08T18:00:00Z,3,8,18,0.0,0.0,3.0,49.3,23,11,8,33,away
2,14,TBL,2022020003,2022-10-11T23:30:00Z,1,8,26,16.7,1.0,6.0,36.2,22,8,15,19,away
3,54,VGK,2022020004,2022-10-12T02:00:00Z,4,6,51,20.0,1.0,5.0,50.8,13,2,3,25,away
4,6,BOS,2022020005,2022-10-12T23:00:00Z,5,8,30,33.3,1.0,3.0,62.7,20,6,8,32,away
5,29,CBJ,2022020006,2022-10-12T23:00:00Z,1,4,32,0.0,0.0,2.0,39.0,22,10,11,26,away
6,10,TOR,2022020007,2022-10-12T23:00:00Z,3,8,32,0.0,0.0,4.0,49.0,15,12,11,19,away
7,16,CHI,2022020008,2022-10-13T01:30:00Z,2,17,17,66.7,2.0,3.0,61.2,15,4,3,33,away
8,55,SEA,2022020009,2022-10-13T02:00:00Z,4,11,48,60.0,3.0,5.0,42.9,12,4,6,22,away
9,23,VAN,2022020010,2022-10-13T02:00:00Z,3,8,36,12.5,1.0,8.0,52.1,17,9,10,31,away
10,53,ARI,2022020011,2022-10-13T23:00:00Z,2,14,28,40.0,2.0,5.0,41.5,9,9,5,35,away
11,1,NJD,2022020012,2022-10-13T23:00:00Z,2,8,37,33.3,1.0,3.0,60.9,9,6,9,18,away
12,9,OTT,2022020013,2022-10-13T23:00:00Z,1,8,36,0.0,0.0,4.0,55.1,10,6,3,18,away
13,13,FLA,2022020014,2022-10-13T23:30:00Z,3,8,29,0.0,0.0,5.0,41.4,13,5,13,15,away
14,15,WSH,2022020015,2022-10-13T23:30:00Z,2,6,26,0.0,0.0,5.0,46.4,9,10,14,33,away
15,25,DAL,2022020016,2022-10-14T00:30:00Z,4,15,29,50.0,2.0,4.0,50.0,17,8,9,30,away
16,3,NYR,2022020017,2022-10-14T00:00:00Z,7,17,35,20.0,1.0,5.0,50.0,13,4,1,27,away
17,21,COL,2022020018,2022-10-14T01:30:00Z,3,14,25,25.0,1.0,4.0,41.5,15,9,12,17,away
18,16,CHI,2022020019,2022-10-14T02:00:00Z,0,6,27,0.0,0.0,2.0,50.9,22,10,9,41,away
19,55,SEA,2022020020,2022-10-14T02:30:00Z,4,19,22,16.7,1.0,6.0,42.3,15,2,8,44,away
20,14,TBL,2022020021,2022-10-14T23:00:00Z,5,8,39,50.0,1.0,2.0,28.6,4,2,4,18,away
21,8,MTL,2022020022,2022-10-14T23:00:00Z,0,6,29,0.0,0.0,3.0,58.5,16,3,10,24,away
22,3,NYR,2022020023,2022-10-15T00:00:00Z,1,6,41,0.0,0.0,2.0,49.1,18,3,20,25,away
23,12,CAR,2022020024,2022-10-15T02:30:00Z,2,15,35,0.0,0.0,3.0,52.5,9,17,7,11,away
24,13,FLA,2022020025,2022-10-15T17:00:00Z,4,12,37,33.3,2.0,6.0,47.6,10,4,5,11,away
25,23,VAN,2022020026,2022-10-15T20:00:00Z,2,17,30,0.0,0.0,5.0,51.9,8,5,4,20,away
26,53,ARI,2022020027,2022-10-15T23:00:00Z,3,11,24,33.3,1.0,3.0,44.6,18,6,5,29,away
27,17,DET,2022020028,2022-10-15T23:00:00Z,5,10,22,0.0,0.0,4.0,45.5,20,2,9,23,away
28,8,MTL,2022020029,2022-10-15T23:00:00Z,1,13,22,0.0,0.0,3.0,59.6,20,7,14,21,away
29,9,OTT,2022020030,2022-10-15T23:00:00Z,2,4,28,50.0,1.0,2.0,50.8,19,10,8,53,away
30,14,TBL,2022020031,2022-10-15T23:00:00Z,2,8,36,25.0,1.0,4.0,38.3,14,4,11,21,away
31,24,ANA,2022020032,2022-10-15T23:30:00Z,1,10,23,0.0,0.0,4.0,43.1,14,2,9,14,away
32,29,CBJ,2022020033,2022-10-16T00:00:00Z,2,6,25,0.0,0.0,2.0,57.4,13,11,10,14,away
33,26,LAK,2022020034,2022-10-16T00:00:00Z,7,14,34,33.3,2.0,6.0,53.6,20,7,4,5,away
34,18,NSH,2022020035,2022-10-16T00:00:00Z,1,16,30,25.0,1.0,4.0,46.6,18,10,11,17,away
35,20,CGY,2022020036,2022-10-16T02:00:00Z,4,10,42,25.0,1.0,4.0,45.5,14,10,7,36,away
36,54,VGK,2022020037,2022-10-16T02:00:00Z,5,4,30,50.0,2.0,4.0,65.2,20,6,4,12,away
37,16,CHI,2022020038,2022-10-16T02:00:00Z,5,18,25,0.0,0.0,2.0,47.2,17,13,5,21,away
38,24,ANA,2022020039,2022-10-17T23:00:00Z,4,8,22,0.0,0.0,1.0,48.3,12,4,10,17,away
39,53,ARI,2022020040,2022-10-17T23:00:00Z,4,12,19,40.0,2.0,5.0,40.8,18,1,10,23,away
40,13,FLA,2022020041,2022-10-17T23:00:00Z,3,10,41,0.0,0.0,4.0,35.6,19,1,3,22,away
41,5,PIT,2022020042,2022-10-17T23:00:00Z,2,6,28,0.0,0.0,3.0,51.9,17,2,19,17,away
42,23,VAN,2022020043,2022-10-17T23:00:00Z,4,8,30,100.0,1.0,1.0,48.3,15,7,8,34,away
43,26,LAK,2022020044,2022-10-17T23:00:00Z,5,8,36,0.0,0.0,4.0,64.5,11,7,7,13,away
44,21,COL,2022020045,2022-10-18T00:00:00Z,6,14,38,50.0,1.0,2.0,44.8,17,2,6,23,away
45,52,WPG,2022020046,2022-10-18T00:30:00Z,1,8,25,0.0,0.0,5.0,45.1,11,8,13,13,away
46,12,CAR,2022020047,2022-10-18T02:00:00Z,5,10,34,40.0,2.0,5.0,51.7,10,4,0,18,away
47,24,ANA,2022020048,2022-10-18T23:00:00Z,2,23,20,0.0,0.0,4.0,46.3,13,7,10,22,away
48,6,BOS,2022020049,2022-10-18T23:00:00Z,5,13,34,33.3,1.0,3.0,50.0,13,4,10,23,away
49,23,VAN,2022020050,2022-10-18T23:00:00Z,3,9,35,0.0,0.0,3.0,38.3,14,11,3,13,away
50,28,SJS,2022020051,2022-10-18T23:30:00Z,2,6,28,0.0,0.0,3.0,47.8,21,6,15,22,away
51,26,LAK,2022020052,2022-10-19T01:30:00Z,3,12,35,12.5,1.0,8.0,37.7,12,5,5,20,away
52,4,PHI,2022020053,2022-10-18T23:00:00Z,3,16,24,50.0,1.0,2.0,37.7,16,6,4,27,away
53,7,BUF,2022020054,2022-10-19T01:00:00Z,4,10,24,25.0,1.0,4.0,44.4,13,12,11,16,away
54,54,VGK,2022020055,2022-10-19T01:00:00Z,2,12,21,0.0,0.0,4.0,46.4,23,5,8,13,away
55,4,PHI,2022020056,2022-10-19T23:30:00Z,3,6,33,16.7,1.0,6.0,37.3,14,8,8,18,away
56,52,WPG,2022020057,2022-10-20T00:00:00Z,4,6,28,50.0,1.0,2.0,46.2,25,6,7,27,away
57,19,STL,2022020058,2022-10-20T02:00:00Z,4,6,28,0.0,0.0,3.0,54.5,15,9,3,15,away
58,24,ANA,2022020059,2022-10-20T23:00:00Z,1,10,31,0.0,0.0,4.0,36.4,15,7,6,18,away
59,53,ARI,2022020060,2022-10-20T23:00:00Z,2,7,27,0.0,0.0,3.0,53.3,14,10,22,26,away
60,25,DAL,2022020061,2022-10-20T23:00:00Z,2,16,28,25.0,1.0,4.0,47.9,15,14,14,41,away
61,26,LAK,2022020062,2022-10-20T23:00:00Z,1,8,40,16.7,1.0,6.0,41.8,17,7,12,28,away
62,18,NSH,2022020063,2022-10-20T23:00:00Z,3,6,26,0.0,0.0,5.0,54.4,19,6,6,15,away
63,28,SJS,2022020064,2022-10-20T23:00:00Z,3,10,27,33.3,1.0,3.0,57.9,11,5,6,19,away
64,15,WSH,2022020065,2022-10-20T23:00:00Z,2,15,24,50.0,2.0,4.0,35.8,21,3,6,24,away
65,1,NJD,2022020066,2022-10-20T23:30:00Z,4,6,43,0.0,0.0,3.0,60.8,21,4,7,21,away
66,23,VAN,2022020067,2022-10-21T00:00:00Z,3,13,26,0.0,0.0,2.0,49.0,14,10,1,12,away
67,7,BUF,2022020068,2022-10-21T01:30:00Z,6,2,32,20.0,1.0,5.0,56.1,12,8,6,11,away
68,12,CAR,2022020069,2022-10-21T01:00:00Z,4,10,40,40.0,2.0,5.0,48.7,11,9,7,18,away
69,52,WPG,2022020070,2022-10-21T02:00:00Z,2,6,28,0.0,0.0,1.0,50.0,9,4,5,38,away
70,14,TBL,2022020071,2022-10-21T23:30:00Z,3,14,32,28.6,2.0,7.0,52.9,15,7,5,29,away
71,17,DET,2022020072,2022-10-22T00:30:00Z,3,10,28,20.0,1.0,5.0,38.2,14,8,3,13,away
72,55,SEA,2022020073,2022-10-22T01:00:00Z,3,9,38,20.0,1.0,5.0,36.8,15,6,5,17,away
73,30,MIN,2022020074,2022-10-22T17:00:00Z,3,10,27,20.0,1.0,5.0,39.0,20,4,4,21,away
74,28,SJS,2022020075,2022-10-22T17:00:00Z,1,6,22,0.0,0.0,2.0,52.4,11,2,7,35,away
75,53,ARI,2022020076,2022-10-22T20:00:00Z,2,17,22,20.0,1.0,5.0,37.5,14,3,14,24,away
76,19,STL,2022020077,2022-10-22T20:00:00Z,2,2,22,100.0,1.0,1.0,58.1,25,6,11,29,away
77,25,DAL,2022020078,2022-10-22T23:00:00Z,5,8,30,66.7,2.0,3.0,53.4,13,13,20,16,away
78,26,LAK,2022020079,2022-10-22T23:00:00Z,3,6,26,0.0,0.0,1.0,64.3,18,8,9,16,away
79,2,NYI,2022020080,2022-10-22T23:00:00Z,3,6,35,0.0,0.0,3.0,42.6,9,4,4,48,away
80,5,PIT,2022020081,2022-10-22T23:00:00Z,6,2,39,0.0,0.0,3.0,53.3,17,7,4,12,away
81,10,TOR,2022020082,2022-10-22T23:00:00Z,4,15,28,66.7,2.0,3.0,52.2,12,6,12,17,away
82,4,PHI,2022020083,2022-10-23T00:00:00Z,3,16,25,0.0,0.0,2.0,28.6,22,4,5,19,away
83,7,BUF,2022020084,2022-10-23T02:00:00Z,5,8,27,100.0,1.0,1.0,44.6,18,13,7,17,away
84,12,CAR,2022020085,2022-10-23T02:00:00Z,2,8,27,0.0,0.0,4.0,52.0,7,10,3,19,away
85,21,COL,2022020086,2022-10-23T02:00:00Z,3,8,25,100.0,2.0,2.0,39.3,16,12,8,38,away
86,55,SEA,2022020087,2022-10-23T18:00:00Z,4,6,34,0.0,0.0,4.0,30.5,10,17,5,8,away
87,24,ANA,2022020088,2022-10-23T21:00:00Z,1,14,33,0.0,0.0,4.0,50.8,8,6,10,19,away
88,29,CBJ,2022020089,2022-10-23T21:00:00Z,5,6,21,0.0,0.0,1.0,33.3,21,9,6,15,away
89,2,NYI,2022020090,2022-10-23T21:00:00Z,2,8,26,33.3,2.0,6.0,49.0,20,5,11,29,away
90,28,SJS,2022020091,2022-10-23T23:00:00Z,3,4,25,0.0,0.0,1.0,43.3,16,4,4,27,away
91,25,DAL,2022020092,2022-10-24T23:00:00Z,2,8,31,0.0,0.0,3.0,50.0,21,5,6,20,away
92,15,WSH,2022020093,2022-10-24T23:00:00Z,6,8,22,33.3,1.0,3.0,49.3,12,3,6,31,away
93,5,PIT,2022020094,2022-10-25T00:00:00Z,3,6,35,20.0,1.0,5.0,46.0,8,8,10,32,away
94,19,STL,2022020095,2022-10-25T00:00:00Z,0,12,25,0.0,0.0,2.0,60.4,16,6,9,19,away
95,10,TOR,2022020096,2022-10-25T02:00:00Z,1,6,23,0.0,0.0,2.0,50.9,18,8,7,29,away
96,12,CAR,2022020097,2022-10-25T02:30:00Z,3,4,39,33.3,1.0,3.0,60.0,14,3,2,11,away
97,53,ARI,2022020098,2022-10-25T23:00:00Z,6,14,19,33.3,2.0,6.0,46.3,15,7,4,14,away
98,21,COL,2022020099,2022-10-26T00:00:00Z,2,8,44,33.3,1.0,3.0,43.5,12,5,3,24,away
99,25,DAL,2022020100,2022-10-25T23:00:00Z,1,13,31,0.0,0.0,3.0,47.2,5,10,12,32,away
100,30,MIN,2022020101,2022-10-25T23:00:00Z,3,10,31,0.0,0.0,3.0,47.9,21,5,20,19,away
101,1,NJD,2022020102,2022-10-25T23:00:00Z,6,6,41,100.0,1.0,1.0,58.6,13,2,13,16,away
102,13,FLA,2022020103,2022-10-26T00:30:00Z,2,6,31,0.0,0.0,6.0,41.7,6,5,9,17,away
103,5,PIT,2022020104,2022-10-26T01:00:00Z,1,6,33,20.0,1.0,5.0,35.9,19,7,4,18,away
104,7,BUF,2022020105,2022-10-26T02:00:00Z,1,6,16,0.0,0.0,4.0,67.3,7,5,7,12,away
105,14,TBL,2022020106,2022-10-26T02:30:00Z,2,10,25,0.0,0.0,4.0,45.1,20,2,2,16,away
106,54,VGK,2022020107,2022-10-26T02:30:00Z,4,4,31,0.0,0.0,1.0,49.2,27,10,9,14,away
107,3,NYR,2022020108,2022-10-26T23:30:00Z,0,6,41,0.0,0.0,3.0,49.0,14,4,15,43,away
108,22,EDM,2022020109,2022-10-27T00:00:00Z,3,6,28,0.0,0.0,2.0,56.7,9,9,4,8,away
109,14,TBL,2022020110,2022-10-27T02:00:00Z,4,4,30,33.3,1.0,3.0,45.3,19,5,5,15,away
110,17,DET,2022020111,2022-10-27T23:00:00Z,1,14,29,0.0,0.0,5.0,51.7,9,8,5,34,away
111,13,FLA,2022020112,2022-10-27T23:00:00Z,3,8,51,25.0,1.0,4.0,50.0,8,8,4,27,away
112,30,MIN,2022020113,2022-10-27T23:00:00Z,4,22,40,25.0,1.0,4.0,51.6,24,7,5,25,away
113,8,MTL,2022020114,2022-10-27T23:00:00Z,3,8,34,0.0,0.0,3.0,56.9,13,7,2,6,away
114,19,STL,2022020115,2022-10-28T00:00:00Z,2,4,35,33.3,1.0,3.0,47.9,19,7,11,25,away
115,22,EDM,2022020116,2022-10-28T00:30:00Z,6,22,38,42.9,3.0,7.0,45.3,7,5,2,14,away
116,15,WSH,2022020117,2022-10-28T00:30:00Z,0,8,27,0.0,0.0,3.0,31.6,15,10,4,21,away
117,23,VAN,2022020118,2022-10-28T02:00:00Z,5,23,19,100.0,2.0,2.0,58.2,16,13,4,21,away
118,10,TOR,2022020119,2022-10-28T02:30:00Z,3,8,25,25.0,1.0,4.0,50.0,10,12,8,11,away
119,52,WPG,2022020120,2022-10-28T02:30:00Z,6,8,19,40.0,2.0,5.0,33.3,22,3,4,25,away
120,24,ANA,2022020121,2022-10-28T22:00:00Z,0,9,29,0.0,0.0,2.0,47.5,12,5,7,26,away
121,6,BOS,2022020122,2022-10-28T23:00:00Z,4,6,35,0.0,0.0,2.0,58.2,19,4,4,23,away
122,21,COL,2022020123,2022-10-28T23:00:00Z,0,6,24,0.0,0.0,6.0,29.2,17,8,0,17,away
123,2,NYI,2022020124,2022-10-28T23:00:00Z,6,6,32,0.0,0.0,1.0,46.0,28,9,9,29,away
124,5,PIT,2022020125,2022-10-29T02:00:00Z,1,10,35,25.0,1.0,4.0,49.1,9,3,8,22,away
125,52,WPG,2022020126,2022-10-29T02:30:00Z,3,6,35,0.0,0.0,5.0,40.7,11,4,7,18,away
126,3,NYR,2022020127,2022-10-29T18:00:00Z,6,12,27,40.0,2.0,5.0,53.8,16,8,8,18,away
127,9,OTT,2022020128,2022-10-29T20:00:00Z,3,16,26,50.0,1.0,2.0,44.4,15,12,11,39,away
128,14,TBL,2022020129,2022-10-29T20:30:00Z,4,6,26,0.0,0.0,2.0,54.5,13,9,9,21,away
129,12,CAR,2022020130,2022-10-29T23:00:00Z,4,14,38,0.0,0.0,4.0,48.5,10,8,8,28,away
130,16,CHI,2022020131,2022-10-29T23:00:00Z,3,6,26,25.0,1.0,4.0,72.5,23,10,4,11,away
131,30,MIN,2022020132,2022-10-29T23:00:00Z,1,6,31,0.0,0.0,1.0,55.0,13,4,8,25,away
132,8,MTL,2022020133,2022-10-29T23:00:00Z,7,6,25,66.7,2.0,3.0,50.9,11,16,10,16,away
133,10,TOR,2022020134,2022-10-29T23:00:00Z,2,12,28,25.0,1.0,4.0,43.6,13,0,5,22,away
134,21,COL,2022020135,2022-10-29T23:30:00Z,4,6,37,50.0,1.0,2.0,57.1,10,8,3,21,away
135,15,WSH,2022020136,2022-10-30T00:00:00Z,3,10,35,0.0,0.0,3.0,38.7,14,7,5,28,away
136,22,EDM,2022020137,2022-10-30T02:00:00Z,3,6,26,25.0,1.0,4.0,51.5,16,14,12,29,away
137,5,PIT,2022020138,2022-10-30T02:00:00Z,1,4,33,0.0,0.0,2.0,47.8,16,1,10,25,away
138,29,CBJ,2022020139,2022-10-30T18:00:00Z,1,8,21,0.0,0.0,2.0,44.6,21,5,4,27,away
139,30,MIN,2022020140,2022-10-30T23:00:00Z,3,11,35,0.0,0.0,2.0,37.5,11,10,4,15,away
140,3,NYR,2022020141,2022-10-31T00:00:00Z,3,2,39,33.3,1.0,3.0,54.4,11,5,9,34,away
141,10,TOR,2022020142,2022-10-31T00:00:00Z,3,6,36,50.0,1.0,2.0,49.1,12,8,6,9,away
142,52,WPG,2022020143,2022-10-31T00:00:00Z,1,6,24,0.0,0.0,1.0,41.1,16,12,8,42,away
143,17,DET,2022020144,2022-10-31T23:00:00Z,3,12,18,0.0,0.0,1.0,50.8,12,9,3,20,away
144,15,WSH,2022020145,2022-10-31T23:00:00Z,2,16,20,25.0,1.0,4.0,45.0,20,4,6,32,away
145,26,LAK,2022020146,2022-11-01T00:00:00Z,5,8,30,33.3,1.0,3.0,49.1,12,15,4,17,away
146,6,BOS,2022020147,2022-11-02T00:00:00Z,6,8,40,33.3,1.0,3.0,55.1,21,6,4,38,away
147,9,OTT,2022020148,2022-11-01T23:00:00Z,3,26,15,0.0,0.0,3.0,54.9,19,15,4,32,away
148,4,PHI,2022020149,2022-11-01T23:00:00Z,0,10,19,0.0,0.0,3.0,58.0,15,5,12,14,away
149,54,VGK,2022020150,2022-11-01T23:00:00Z,3,6,31,50.0,1.0,2.0,41.4,23,8,7,27,away
150,8,MTL,2022020151,2022-11-02T00:00:00Z,1,45,35,50.0,1.0,2.0,62.0,15,2,6,16,away
151,2,NYI,2022020152,2022-11-02T00:30:00Z,3,21,33,25.0,1.0,4.0,46.9,13,7,3,20,away
152,26,LAK,2022020153,2022-11-02T00:30:00Z,2,8,32,33.3,1.0,3.0,47.7,22,1,7,23,away
153,18,NSH,2022020154,2022-11-02T01:00:00Z,4,17,23,100.0,2.0,2.0,46.3,24,11,10,60,away
154,55,SEA,2022020155,2022-11-02T01:00:00Z,5,13,26,25.0,1.0,4.0,38.5,19,16,9,18,away
155,13,FLA,2022020156,2022-11-02T02:00:00Z,1,12,42,0.0,0.0,3.0,56.9,8,3,10,16,away
156,1,NJD,2022020157,2022-11-02T02:00:00Z,5,25,37,100.0,1.0,1.0,57.7,17,7,3,14,away
157,24,ANA,2022020158,2022-11-02T02:30:00Z,5,23,44,0.0,0.0,4.0,55.4,9,10,10,19,away
158,4,PHI,2022020159,2022-11-02T23:00:00Z,2,39,25,16.7,1.0,6.0,53.2,19,8,8,45,away
159,5,PIT,2022020160,2022-11-02T23:30:00Z,3,10,21,33.3,1.0,3.0,54.2,12,3,3,12,away
160,6,BOS,2022020161,2022-11-03T23:30:00Z,5,24,37,0.0,0.0,3.0,61.0,11,9,18,21,away
161,12,CAR,2022020162,2022-11-03T23:00:00Z,3,12,55,16.7,1.0,6.0,61.8,11,17,8,38,away
162,54,VGK,2022020163,2022-11-03T23:00:00Z,5,6,32,25.0,1.0,4.0,50.0,21,2,6,26,away
163,15,WSH,2022020164,2022-11-03T23:00:00Z,1,8,34,0.0,0.0,4.0,63.6,7,4,8,19,away
164,8,MTL,2022020165,2022-11-04T00:00:00Z,2,10,22,0.0,0.0,2.0,46.5,15,5,7,23,away
165,2,NYI,2022020166,2022-11-04T00:00:00Z,5,11,30,50.0,1.0,2.0,43.1,9,17,6,20,away
166,55,SEA,2022020167,2022-11-04T00:00:00Z,4,4,23,50.0,1.0,2.0,51.1,14,8,6,20,away
167,26,LAK,2022020168,2022-11-04T00:30:00Z,1,7,33,0.0,0.0,2.0,60.4,9,12,8,21,away
168,18,NSH,2022020169,2022-11-04T01:00:00Z,4,6,32,25.0,1.0,4.0,58.8,24,2,9,25,away
169,1,NJD,2022020170,2022-11-04T01:00:00Z,4,4,43,0.0,0.0,3.0,43.8,10,11,17,24,away
170,24,ANA,2022020171,2022-11-04T02:00:00Z,5,11,31,66.7,2.0,3.0,39.7,6,5,8,13,away
171,25,DAL,2022020172,2022-11-04T02:00:00Z,7,2,36,25.0,1.0,4.0,49.2,12,1,7,13,away
172,13,FLA,2022020173,2022-11-04T02:30:00Z,3,6,44,33.3,1.0,3.0,57.6,16,10,16,23,away
173,7,BUF,2022020174,2022-11-04T23:00:00Z,3,10,25,20.0,1.0,5.0,38.8,9,7,3,17,away
174,29,CBJ,2022020175,2022-11-04T18:00:00Z,3,10,39,14.3,1.0,7.0,64.2,13,4,2,18,away
175,16,CHI,2022020176,2022-11-05T19:00:00Z,0,8,30,0.0,0.0,3.0,51.9,13,8,19,27,away
176,25,DAL,2022020177,2022-11-05T20:00:00Z,6,12,36,66.7,2.0,3.0,50.0,13,9,4,25,away
177,53,ARI,2022020178,2022-11-05T23:00:00Z,3,6,26,0.0,0.0,3.0,43.9,18,12,7,20,away
178,6,BOS,2022020179,2022-11-05T23:00:00Z,1,6,21,33.3,1.0,3.0,45.5,9,6,6,47,away
179,7,BUF,2022020180,2022-11-05T23:00:00Z,3,4,24,33.3,1.0,3.0,50.8,10,10,9,44,away
180,2,NYI,2022020181,2022-11-05T17:00:00Z,0,10,24,0.0,0.0,3.0,60.4,10,1,6,34,away
181,4,PHI,2022020182,2022-11-05T23:00:00Z,2,10,28,33.3,1.0,3.0,41.4,28,5,7,30,away
182,55,SEA,2022020183,2022-11-05T23:00:00Z,3,6,28,0.0,0.0,3.0,42.9,18,13,5,35,away
183,54,VGK,2022020184,2022-11-05T23:00:00Z,6,6,42,50.0,2.0,4.0,56.9,18,3,11,18,away
184,21,COL,2022020185,2022-11-05T18:00:00Z,5,7,45,0.0,0.0,1.0,56.9,13,3,2,10,away
185,18,NSH,2022020186,2022-11-06T02:00:00Z,3,18,30,20.0,1.0,5.0,49.3,14,5,2,34,away
186,1,NJD,2022020187,2022-11-06T02:00:00Z,4,8,35,20.0,1.0,5.0,52.2,15,10,14,14,away
187,24,ANA,2022020188,2022-11-06T02:30:00Z,4,19,25,0.0,0.0,0.0,44.3,19,14,7,15,away
188,13,FLA,2022020189,2022-11-06T02:30:00Z,4,22,38,0.0,0.0,2.0,47.8,15,4,9,22,away
189,17,DET,2022020190,2022-11-06T22:00:00Z,3,4,36,25.0,1.0,4.0,52.5,22,3,4,23,away
190,10,TOR,2022020191,2022-11-06T22:00:00Z,3,4,21,0.0,0.0,1.0,50.0,14,2,6,17,away
191,13,FLA,2022020192,2022-11-07T02:00:00Z,5,6,48,40.0,2.0,5.0,60.0,12,7,9,14,away
192,20,CGY,2022020193,2022-11-08T00:00:00Z,3,4,46,0.0,0.0,0.0,45.8,19,8,11,28,away
193,19,STL,2022020194,2022-11-08T00:00:00Z,1,6,27,0.0,0.0,3.0,43.4,19,6,11,33,away
194,22,EDM,2022020195,2022-11-08T01:00:00Z,4,12,29,0.0,0.0,1.0,47.8,19,5,7,21,away
